record_uid,lead_id,listing_id,lead_channel_key,buyer_intent,qualified_flag,lead_status,budget_band,lead_timestamp,_gold_created_at,_gold_schema_version
LEAD-PHY-0118363,LED-00118363,LST-0034958,4,Medium,true,site_visit,2Cr-5Cr,2024-09-11T14:54:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118364,LED-00118364,LST-0008417,4,High,false,closed_unqualified,2Cr-5Cr,2025-12-27T19:17:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118365,LED-00118365,LST-0019905,6,Exploratory,false,contacted,1Cr-2Cr,2026-01-23T22:03:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118366,LED-00118366,LST-0018662,4,Medium,true,qualified,Under 50L,2025-10-13T13:01:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118367,LED-00118367,LST-0032090,2,Exploratory,false,new,5Cr+,2025-09-26T06:45:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118368,LED-00118368,LST-0026430,1,High,false,new,2Cr-5Cr,2025-08-05T00:36:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118369,LED-00118369,LST-0027369,3,Exploratory,false,closed_unqualified,Under 50L,2025-06-08T00:17:11.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118370,LED-00118370,LST-0011830,4,High,false,new,1Cr-2Cr,2025-09-04T05:19:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118371,LED-00118371,LST-0023988,4,Exploratory,false,new,50L-1Cr,2026-04-26T16:06:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118372,LED-00118372,LST-0030776,4,Medium,true,site_visit,2Cr-5Cr,2024-08-18T02:35:13.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118373,LED-00118373,LST-0026783,4,High,true,qualified,Under 50L,2024-12-05T13:09:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118374,LED-00118374,LST-0031859,2,Exploratory,false,closed_unqualified,50L-1Cr,2025-12-01T03:29:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118375,LED-00118375,LST-0027698,4,Exploratory,true,qualified,1Cr-2Cr,2025-12-23T21:03:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118377,LED-00118377,LST-0035832,2,Medium,true,negotiation,1Cr-2Cr,2024-09-19T09:11:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118378,LED-00118378,LST-0030886,4,Medium,false,new,Under 50L,2026-04-28T18:57:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118379,LED-00118379,LST-0001000,2,High,false,new,Under 50L,2026-02-08T13:11:14.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118380,LED-00118380,LST-0026797,4,Medium,false,contacted,5Cr+,2025-12-04T19:46:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118381,LED-00118381,LST-0017217,2,Medium,true,qualified,1Cr-2Cr,2024-09-10T22:11:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118382,LED-00118382,LST-0005287,4,High,false,contacted,5Cr+,2025-01-01T00:57:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118383,LED-00118383,LST-0035724,1,Medium,true,site_visit,2Cr-5Cr,2026-04-01T01:28:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118384,LED-00118384,LST-0011695,1,Medium,false,contacted,1Cr-2Cr,2026-01-28T11:07:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118385,LED-00118385,LST-0018788,3,High,false,closed_unqualified,2Cr-5Cr,2025-02-20T21:17:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118386,LED-00118386,LST-0008890,4,Exploratory,true,negotiation,1Cr-2Cr,2025-12-24T18:53:25.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118387,LED-00118387,LST-0012796,4,Exploratory,true,site_visit,1Cr-2Cr,2024-07-22T13:46:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118388,LED-00118388,LST-0034664,1,Exploratory,true,qualified,1Cr-2Cr,2026-05-19T22:17:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118389,LED-00118389,LST-0014690,2,Medium,true,site_visit,50L-1Cr,2025-12-25T10:25:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118390,LED-00118390,LST-0002465,6,Exploratory,false,contacted,50L-1Cr,2025-01-06T10:51:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118391,LED-00118391,LST-0031803,2,Medium,true,site_visit,50L-1Cr,2024-12-02T20:06:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118392,LED-00118392,LST-0021569,2,Medium,false,new,2Cr-5Cr,2025-07-29T08:24:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118393,LED-00118393,LST-0037651,4,Medium,false,contacted,1Cr-2Cr,2025-11-20T06:03:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118394,LED-00118394,LST-0012385,4,Medium,false,new,1Cr-2Cr,2026-04-11T01:10:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118395,LED-00118395,LST-0014925,4,Medium,false,new,2Cr-5Cr,2026-04-13T10:03:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118396,LED-00118396,LST-0015483,3,Medium,false,closed_unqualified,1Cr-2Cr,2025-11-04T19:46:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118397,LED-00118397,LST-0019319,4,High,false,new,50L-1Cr,2024-06-22T12:05:30.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118398,LED-00118398,LST-0024411,4,Medium,false,closed_unqualified,1Cr-2Cr,2026-04-24T02:07:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118399,LED-00118399,LST-0035228,1,High,false,closed_unqualified,Under 50L,2026-03-09T08:38:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118400,LED-00118400,LST-0018576,3,Medium,true,negotiation,1Cr-2Cr,2025-12-13T23:07:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118401,LED-00118401,LST-0006514,3,Medium,false,closed_unqualified,50L-1Cr,2025-10-26T18:44:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118402,LED-00118402,LST-0031198,4,High,false,contacted,Under 50L,2025-06-16T02:26:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118403,LED-00118403,LST-0013757,1,Medium,true,qualified,2Cr-5Cr,2025-09-08T06:20:46.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118404,LED-00118404,LST-0009013,4,Medium,true,negotiation,50L-1Cr,2025-08-18T09:06:01.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118405,LED-00118405,LST-0021460,2,Medium,false,closed_unqualified,2Cr-5Cr,2025-06-21T19:08:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118406,LED-00118406,LST-0037247,4,High,true,site_visit,2Cr-5Cr,2026-04-18T09:52:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118407,LED-00118407,LST-0004615,4,High,true,site_visit,1Cr-2Cr,2025-03-24T14:44:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118408,LED-00118408,LST-0014511,4,Exploratory,true,qualified,Under 50L,2026-02-19T19:37:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118409,LED-00118409,LST-0002240,4,Medium,false,contacted,50L-1Cr,2025-10-07T13:34:36.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118410,LED-00118410,LST-0014259,3,Medium,true,site_visit,Under 50L,2024-02-03T21:53:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118411,LED-00118411,LST-0013942,1,Medium,false,new,50L-1Cr,2026-04-11T08:35:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118412,LED-00118412,LST-0038578,1,Exploratory,false,contacted,Under 50L,2026-01-21T16:08:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118413,LED-00118413,LST-0019175,4,High,false,contacted,1Cr-2Cr,2026-01-25T19:48:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118414,LED-00118414,LST-0011848,5,High,true,site_visit,1Cr-2Cr,2026-05-26T11:27:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118415,LED-00118415,LST-0003971,1,Medium,false,new,2Cr-5Cr,2025-09-26T18:23:59.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118416,LED-00118416,LST-0037711,2,Exploratory,false,contacted,1Cr-2Cr,2026-01-24T12:09:03.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118417,LED-00118417,LST-0018625,4,Medium,true,qualified,5Cr+,2025-02-14T12:51:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118418,LED-00118418,LST-0002184,3,Medium,true,qualified,2Cr-5Cr,2025-03-09T13:20:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118419,LED-00118419,LST-0030474,4,Medium,true,qualified,5Cr+,2026-05-27T03:55:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118420,LED-00118420,LST-0005239,1,Exploratory,false,closed_unqualified,Under 50L,2026-05-05T19:34:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118421,LED-00118421,LST-0015154,1,High,true,qualified,50L-1Cr,2026-03-29T10:39:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118422,LED-00118422,LST-0012008,6,High,false,new,50L-1Cr,2025-11-15T17:15:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118423,LED-00118423,LST-0030966,1,High,false,new,2Cr-5Cr,2025-01-29T18:19:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118424,LED-00118424,LST-0008403,4,Medium,true,qualified,Under 50L,2026-03-03T18:57:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118425,LED-00118425,LST-0004389,3,Exploratory,true,site_visit,50L-1Cr,2024-08-26T23:04:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118426,LED-00118426,LST-0016572,4,Exploratory,false,contacted,50L-1Cr,2025-10-28T19:58:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118427,LED-00118427,LST-0033264,4,Exploratory,false,new,1Cr-2Cr,2026-04-19T03:25:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118428,LED-00118428,LST-0002553,4,Exploratory,true,site_visit,50L-1Cr,2024-10-07T21:08:24.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118429,LED-00118429,LST-0037126,4,Medium,false,contacted,5Cr+,2026-02-05T06:07:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118430,LED-00118430,LST-0010550,4,High,false,contacted,50L-1Cr,2025-09-11T19:44:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118431,LED-00118431,LST-0023910,4,Medium,true,site_visit,50L-1Cr,2026-03-31T16:18:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118432,LED-00118432,LST-0027988,1,Medium,true,qualified,2Cr-5Cr,2025-05-09T02:38:56.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118433,LED-00118433,LST-0006132,4,High,false,closed_unqualified,50L-1Cr,2026-01-02T16:14:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118434,LED-00118434,LST-0025137,2,Exploratory,true,negotiation,1Cr-2Cr,2025-01-12T16:31:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118435,LED-00118435,LST-0031631,3,High,true,negotiation,1Cr-2Cr,2026-03-12T11:06:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118436,LED-00118436,LST-0008934,2,Medium,false,new,Under 50L,2025-11-14T15:13:40.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118437,LED-00118437,LST-0005667,1,Medium,true,qualified,2Cr-5Cr,2025-07-08T03:56:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118438,LED-00118438,LST-0011331,4,Medium,false,contacted,5Cr+,2025-10-05T15:51:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118439,LED-00118439,LST-0015252,4,Exploratory,true,negotiation,5Cr+,2024-10-23T02:30:00.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118440,LED-00118440,LST-0021589,4,Medium,true,site_visit,1Cr-2Cr,2025-07-31T13:02:58.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118441,LED-00118441,LST-0025173,2,Medium,false,new,2Cr-5Cr,2026-06-14T13:24:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118442,LED-00118442,LST-0000035,4,Medium,false,new,2Cr-5Cr,2026-03-22T02:35:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118443,LED-00118443,LST-0030933,4,Exploratory,false,new,5Cr+,2026-05-12T15:02:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118444,LED-00118444,LST-0037640,4,High,false,new,1Cr-2Cr,2024-09-17T08:42:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118445,LED-00118445,LST-0034310,2,Medium,false,new,2Cr-5Cr,2025-02-27T17:58:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118446,LED-00118446,LST-0022525,4,High,true,qualified,Under 50L,2026-05-30T13:18:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118447,LED-00118447,LST-0031587,1,Exploratory,false,closed_unqualified,1Cr-2Cr,2026-03-07T15:38:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118448,LED-00118448,LST-0032184,3,High,true,negotiation,50L-1Cr,2025-03-24T07:30:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118449,LED-00118449,LST-0013282,2,High,true,qualified,2Cr-5Cr,2026-03-22T18:22:18.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118450,LED-00118450,LST-0000755,1,High,true,qualified,50L-1Cr,2024-12-05T21:53:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118451,LED-00118451,LST-0029535,3,Medium,true,qualified,5Cr+,2026-03-19T08:33:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118452,LED-00118452,LST-0026157,2,Exploratory,true,qualified,Under 50L,2026-03-20T21:41:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118453,LED-00118453,LST-0010539,6,Exploratory,true,site_visit,1Cr-2Cr,2026-02-03T23:40:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118454,LED-00118454,LST-0013251,4,Medium,true,site_visit,2Cr-5Cr,2026-04-23T14:31:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118455,LED-00118455,LST-0026676,3,Medium,true,qualified,Under 50L,2025-07-08T18:52:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118456,LED-00118456,LST-0011555,3,Medium,false,new,1Cr-2Cr,2025-06-29T05:42:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118457,LED-00118457,LST-0031474,4,Medium,false,new,Under 50L,2025-07-02T06:41:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118458,LED-00118458,LST-0018038,4,High,true,qualified,1Cr-2Cr,2026-05-03T23:50:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118459,LED-00118459,LST-0018586,6,Medium,true,site_visit,50L-1Cr,2026-06-29T05:41:37.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118460,LED-00118460,LST-0014056,1,Exploratory,true,negotiation,Under 50L,2026-04-16T01:19:43.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118461,LED-00118461,LST-0008779,4,Exploratory,true,negotiation,Under 50L,2026-06-16T22:09:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118462,LED-00118462,LST-0035870,3,High,false,contacted,2Cr-5Cr,2025-07-27T11:22:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118463,LED-00118463,LST-0030371,4,Medium,false,new,1Cr-2Cr,2026-03-27T11:24:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118464,LED-00118464,LST-0005979,3,High,false,contacted,Under 50L,2026-05-01T12:00:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118465,LED-00118465,LST-0003724,4,Medium,false,new,Under 50L,2024-09-23T05:06:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118466,LED-00118466,LST-0011977,1,Exploratory,true,qualified,1Cr-2Cr,2026-04-01T21:40:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118467,LED-00118467,LST-0004948,2,Medium,true,site_visit,1Cr-2Cr,2026-06-27T07:51:32.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118468,LED-00118468,LST-0003800,2,High,false,new,5Cr+,2025-09-17T17:26:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118469,LED-00118469,LST-0026429,1,Exploratory,true,qualified,1Cr-2Cr,2024-10-06T13:59:54.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118470,LED-00118470,LST-0007518,2,Exploratory,true,site_visit,Under 50L,2026-04-28T08:56:45.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118471,LED-00118471,LST-0020124,1,Exploratory,false,new,1Cr-2Cr,2026-03-24T12:57:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118472,LED-00118472,LST-0028565,6,Medium,false,new,1Cr-2Cr,2026-03-07T14:01:08.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118473,LED-00118473,LST-0012962,4,High,false,new,50L-1Cr,2026-01-22T18:46:04.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118474,LED-00118474,LST-0016633,4,Medium,false,new,50L-1Cr,2025-02-23T17:50:20.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118475,LED-00118475,LST-0034316,1,Exploratory,true,site_visit,1Cr-2Cr,2025-10-22T14:28:55.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118476,LED-00118476,LST-0039633,4,Medium,true,qualified,50L-1Cr,2026-01-01T04:28:49.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118477,LED-00118477,LST-0007362,4,Medium,true,site_visit,1Cr-2Cr,2025-04-08T20:30:52.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118478,LED-00118478,LST-0034948,3,Exploratory,false,new,Under 50L,2025-10-28T15:48:50.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118479,LED-00118479,LST-0012535,4,Exploratory,true,site_visit,2Cr-5Cr,2024-12-19T16:25:22.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118480,LED-00118480,LST-0037371,3,Medium,false,new,50L-1Cr,2026-01-10T03:49:53.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118481,LED-00118481,LST-0037534,1,Medium,false,contacted,1Cr-2Cr,2025-04-30T23:39:23.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118482,LED-00118482,LST-0005626,4,High,true,qualified,50L-1Cr,2025-04-30T11:20:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118483,LED-00118483,LST-0037016,4,Exploratory,true,site_visit,2Cr-5Cr,2025-07-27T18:57:42.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118484,LED-00118484,LST-0038512,4,High,false,new,1Cr-2Cr,2026-02-17T01:31:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118485,LED-00118485,LST-0006643,1,Medium,false,new,Under 50L,2026-01-06T05:41:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118486,LED-00118486,LST-0037208,4,High,true,negotiation,Under 50L,2026-02-06T17:52:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118487,LED-00118487,LST-0017109,4,High,true,qualified,5Cr+,2026-02-01T15:39:21.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118488,LED-00118488,LST-0032675,1,Exploratory,false,closed_unqualified,50L-1Cr,2025-10-29T08:03:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118489,LED-00118489,LST-0025295,1,High,false,contacted,1Cr-2Cr,2026-06-20T22:25:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118490,LED-00118490,LST-0006151,4,High,false,contacted,1Cr-2Cr,2026-05-10T15:35:28.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118491,LED-00118491,LST-0039503,1,Exploratory,false,contacted,2Cr-5Cr,2026-01-23T09:35:47.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118492,LED-00118492,LST-0001348,4,High,false,contacted,50L-1Cr,2025-12-15T17:55:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118493,LED-00118493,LST-0015379,4,Exploratory,true,negotiation,50L-1Cr,2024-10-08T17:27:35.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118494,LED-00118494,LST-0020171,6,Medium,true,site_visit,1Cr-2Cr,2026-03-18T12:39:33.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118495,LED-00118495,LST-0015583,1,High,true,site_visit,50L-1Cr,2025-11-10T11:40:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118496,LED-00118496,LST-0000570,1,High,true,qualified,Under 50L,2025-07-07T17:30:29.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118497,LED-00118497,LST-0019301,4,Medium,false,new,5Cr+,2026-04-18T00:51:07.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118498,LED-00118498,LST-0019681,4,Medium,true,negotiation,50L-1Cr,2025-04-16T17:53:17.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118499,LED-00118499,LST-0008113,3,Exploratory,false,contacted,1Cr-2Cr,2025-10-04T15:33:48.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118500,LED-00118500,LST-0024288,6,Exploratory,true,negotiation,50L-1Cr,2026-05-10T04:51:16.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118501,LED-00118501,LST-0023785,4,Medium,false,closed_unqualified,1Cr-2Cr,2026-02-23T17:53:27.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118502,LED-00118502,LST-0026424,4,Medium,false,contacted,Under 50L,2026-06-09T18:08:38.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118503,LED-00118503,LST-0016762,4,High,false,closed_unqualified,50L-1Cr,2026-02-03T18:21:12.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118504,LED-00118504,LST-0035550,4,High,false,new,1Cr-2Cr,2026-01-28T16:23:10.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118505,LED-00118505,LST-0009757,4,Medium,true,site_visit,1Cr-2Cr,2025-09-25T01:54:44.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118506,LED-00118506,LST-0004854,4,Exploratory,true,qualified,Under 50L,2025-10-12T02:34:15.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118507,LED-00118507,LST-0017568,1,Medium,true,qualified,2Cr-5Cr,2025-11-09T08:17:26.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118508,LED-00118508,LST-0015806,4,Exploratory,false,contacted,Under 50L,2026-03-08T22:42:05.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118509,LED-00118509,LST-0007362,2,Medium,false,new,1Cr-2Cr,2025-02-01T06:22:31.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118510,LED-00118510,LST-0014100,3,High,true,qualified,50L-1Cr,2026-05-28T18:56:51.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
LEAD-PHY-0118511,LED-00118511,LST-0000080,4,Medium,true,negotiation,5Cr+,2025-11-22T08:18:39.000Z,2026-09-17T08:00:29.540Z,propiq_gold_v1.0
