record_uid,listing_id,locality_id,broker_id,property_key,price_band_key,listing_status,asking_price_inr,built_up_area_sqft,price_per_sqft,calculated_price_per_sqft,price_per_sqft_variance,listing_created_date,completion_date,last_updated_timestamp,is_completed,is_chronology_valid,actual_days_on_market,days_since_last_update,days_on_market_status_aware,_gold_created_at,_gold_schema_version
LISTING-PHY-0047377,LST-0047377,LOC-039,BRK-0199,2,3,paused,12060564,996,12109,12109,0,2026-02-03,,2026-03-28T18:13:46.000Z,false,,,132,226,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047392,LST-0047392,LOC-071,BRK-0122,2,3,active,18692214,1371,13634,13634,0,2024-12-25,,2025-05-14T07:46:10.000Z,false,,,450,631,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047399,LST-0047399,LOC-022,BRK-0049,2,3,active,15214190,1930,7883,7883,0,2024-04-20,,2024-06-30T10:48:03.000Z,false,,,768,880,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047400,LST-0047400,LOC-016,BRK-0198,2,4,expired,20242680,1290,15692,15692,0,2024-10-05,,2024-12-14T12:40:41.000Z,false,,,601,712,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047404,LST-0047404,LOC-005,BRK-0169,3,3,sold,12525515,1717,7295,7295,0,2025-06-13,2025-12-23,2025-07-29T01:56:35.000Z,true,true,193,374,193,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047405,LST-0047405,LOC-012,BRK-0167,2,4,active,34230315,1855,18453,18453,0,2024-01-10,,2024-02-07T11:57:08.000Z,false,,,912,981,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047414,LST-0047414,LOC-067,BRK-0114,5,4,active,20495952,1902,10776,10776,0,2024-05-14,,2024-07-22T19:08:41.000Z,false,,,746,856,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047433,LST-0047433,LOC-046,BRK-0104,2,3,active,10402470,1569,6630,6630,0,2024-10-09,,2025-02-22T05:37:35.000Z,false,,,531,708,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047441,LST-0047441,LOC-023,BRK-0191,1,3,sold,14130962,1283,11014,11014,0,2024-03-29,2024-06-14,2024-04-03T06:44:39.000Z,true,true,77,856,77,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047454,LST-0047454,LOC-016,BRK-0061,4,4,sold,26282630,1685,15598,15598,0,2024-07-18,2024-12-08,2024-11-05T19:29:32.000Z,true,true,143,640,143,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047459,LST-0047459,LOC-038,BRK-0147,5,4,paused,22285194,2469,9026,9026,0,2025-11-10,,2026-03-25T21:32:39.000Z,false,,,135,311,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047463,LST-0047463,LOC-010,BRK-0027,2,3,expired,10151263,1501,6763,6763,0,2026-02-27,,2026-06-12T16:02:32.000Z,false,,,56,202,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047470,LST-0047470,LOC-042,BRK-0152,2,2,active,9033225,1075,8403,8403,0,2024-03-12,,2024-05-20T07:22:14.000Z,false,,,809,919,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047473,LST-0047473,LOC-008,BRK-0252,2,4,active,22341462,1014,22033,22033,0,2024-01-26,,2024-05-17T11:47:39.000Z,false,,,812,965,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047492,LST-0047492,LOC-045,BRK-0309,3,3,active,10810436,1747,6188,6188,0,2025-07-08,,2025-10-08T13:00:00.000Z,false,,,303,436,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047494,LST-0047494,LOC-008,BRK-0050,3,4,expired,37307721,1661,22461,22461,0,2025-01-28,,2025-03-12T03:44:05.000Z,false,,,513,597,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047513,LST-0047513,LOC-023,BRK-0262,13,3,active,14696019,1341,10959,10959,0,2024-08-08,,2024-10-22T08:27:38.000Z,false,,,654,770,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047517,LST-0047517,LOC-077,BRK-0027,3,2,active,9529858,1898,5021,5021,0,2024-04-27,,2024-09-08T21:44:58.000Z,false,,,698,873,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047519,LST-0047519,LOC-055,BRK-0243,1,4,active,25400340,1710,14854,14854,0,2026-03-09,,2026-06-30T00:00:00.000Z,false,,,38,192,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047523,LST-0047523,LOC-014,BRK-0119,5,3,active,14564550,2425,6006,6006,0,2024-10-18,,2025-02-05T22:22:18.000Z,false,,,548,699,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047524,LST-0047524,LOC-052,BRK-0072,3,4,active,21082950,1350,15617,15617,0,2024-11-01,,2025-03-28T01:12:22.000Z,false,,,497,685,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047540,LST-0047540,LOC-023,BRK-0095,1,4,rented,29708709,2319,12811,12811,0,2026-03-18,2026-05-22,2026-06-25T14:24:07.000Z,true,true,65,43,65,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047545,LST-0047545,LOC-008,BRK-0057,2,3,active,18443750,1250,14755,14755,0,2024-05-18,,2024-08-07T16:31:21.000Z,false,,,730,852,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047550,LST-0047550,LOC-030,BRK-0313,8,2,rented,5686049,643,8843,8843,0,2024-10-13,2024-12-06,2024-12-13T08:54:19.000Z,true,true,54,602,54,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047556,LST-0047556,LOC-007,BRK-0132,7,2,rented,6843056,659,10384,10384,0,2025-11-12,2026-02-21,2026-04-03T23:52:05.000Z,true,true,101,126,101,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047557,LST-0047557,LOC-080,BRK-0256,2,3,active,18958128,1428,13276,13276,0,2025-11-13,,2026-03-17T23:29:51.000Z,false,,,143,308,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047562,LST-0047562,LOC-056,BRK-0055,8,2,active,9960334,542,18377,18377,0,2024-01-19,,2024-02-06T04:08:49.000Z,false,,,913,972,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047564,LST-0047564,LOC-018,BRK-0025,2,3,active,15340425,1725,8893,8893,0,2025-10-03,,2025-10-31T01:59:40.000Z,false,,,280,349,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047570,LST-0047570,LOC-065,BRK-0279,3,2,rented,6745882,1339,5038,5038,0,2026-02-20,2026-06-30,2026-06-30T00:00:00.000Z,true,true,130,38,130,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047571,LST-0047571,LOC-035,BRK-0190,3,3,active,16255935,1355,11997,11997,0,2024-08-26,,2024-09-20T14:33:10.000Z,false,,,686,752,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047575,LST-0047575,LOC-021,BRK-0243,3,1,expired,3614230,730,4951,4951,0,2024-06-04,,2024-07-08T07:55:37.000Z,false,,,760,835,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047582,LST-0047582,LOC-009,BRK-0059,1,2,sold,7197260,1414,5090,5090,0,2024-08-02,2025-03-06,2024-11-08T18:56:20.000Z,true,true,216,637,216,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047598,LST-0047598,LOC-004,BRK-0090,2,4,withdrawn,33687345,2265,14873,14873,0,2025-07-23,,2025-11-20T21:16:42.000Z,false,,,260,421,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047613,LST-0047613,LOC-005,BRK-0213,1,2,sold,9466839,1731,5469,5469,0,2025-11-02,2026-04-02,2026-02-07T00:32:17.000Z,true,true,151,181,151,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047614,LST-0047614,LOC-034,BRK-0141,10,3,active,14159160,1332,10630,10630,0,2024-10-14,,2024-11-27T20:18:22.000Z,false,,,618,703,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047620,LST-0047620,LOC-064,BRK-0008,2,4,paused,25695670,1057,24310,24310,0,2025-05-03,,2025-06-25T01:40:01.000Z,false,,,408,502,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047624,LST-0047624,LOC-044,BRK-0156,8,2,active,5711440,496,11515,11515,0,2024-10-29,,2025-02-07T05:53:33.000Z,false,,,546,688,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047631,LST-0047631,LOC-018,BRK-0215,2,3,rented,18052500,2490,7250,7250,0,2024-01-26,2024-02-12,2024-04-04T04:57:22.000Z,true,true,17,855,17,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047632,LST-0047632,LOC-049,BRK-0280,15,4,expired,20423123,3353,6091,6091,0,2024-12-05,,2024-12-13T02:22:00.000Z,false,,,602,651,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047646,LST-0047646,LOC-080,BRK-0024,3,4,active,32458838,1567,20714,20714,0,2024-09-25,,2025-02-13T13:39:09.000Z,false,,,540,722,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047650,LST-0047650,LOC-001,BRK-0220,2,2,sold,7696053,1377,5589,5589,0,2024-06-07,2024-09-25,2024-06-11T00:02:34.000Z,true,true,110,787,110,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047654,LST-0047654,LOC-017,BRK-0291,7,1,active,2100000,385,5455,5455,0,2025-09-26,,2025-11-18T20:41:45.000Z,false,,,262,356,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047656,LST-0047656,LOC-019,BRK-0149,11,3,active,16165812,1198,13494,13494,0,2024-06-17,,2024-06-18T04:06:41.000Z,false,,,780,822,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047666,LST-0047666,LOC-033,BRK-0237,2,2,active,8366400,1660,5040,5040,0,2024-07-29,,2024-11-14T08:14:02.000Z,false,,,631,780,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047679,LST-0047679,LOC-010,BRK-0124,8,1,sold,4572348,517,8844,8844,0,2024-10-01,2024-11-29,2025-01-11T20:08:31.000Z,true,true,59,573,59,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047682,LST-0047682,LOC-051,BRK-0074,2,4,active,25429852,1906,13342,13342,0,2025-12-28,,2026-02-12T03:21:13.000Z,false,,,176,263,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047685,LST-0047685,LOC-017,BRK-0186,3,2,active,5440680,1224,4445,4445,0,2024-11-18,,2025-02-21T12:02:36.000Z,false,,,532,668,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047693,LST-0047693,LOC-015,BRK-0034,3,3,sold,17399192,1556,11182,11182,0,2025-10-25,2026-05-09,2025-11-05T07:25:43.000Z,true,true,196,275,196,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047698,LST-0047698,LOC-033,BRK-0045,3,3,rented,10972950,1915,5730,5730,0,2024-01-28,2024-06-11,2024-06-03T03:22:20.000Z,true,true,135,795,135,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047712,LST-0047712,LOC-033,BRK-0086,2,1,withdrawn,4189120,1235,3392,3392,0,2024-03-07,,2024-08-03T20:10:21.000Z,false,,,734,924,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047724,LST-0047724,LOC-013,BRK-0037,3,2,active,8292336,1261,6576,6576,0,2025-11-28,,2026-03-05T10:28:31.000Z,false,,,155,293,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047725,LST-0047725,LOC-056,BRK-0109,2,3,active,17664669,1089,16221,16221,0,2025-03-17,,2025-07-22T15:35:08.000Z,false,,,381,549,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047730,LST-0047730,LOC-074,BRK-0106,9,2,active,5668218,654,8667,8667,0,2024-10-20,,2025-02-27T03:00:32.000Z,false,,,526,697,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047748,LST-0047748,LOC-072,BRK-0092,3,4,active,23775306,1882,12633,12633,0,2025-12-21,,2026-01-26T21:15:24.000Z,false,,,193,270,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047749,LST-0047749,LOC-068,BRK-0263,6,5,active,66159764,3091,21404,21404,0,2024-11-24,,2025-04-17T14:41:49.000Z,false,,,477,662,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047753,LST-0047753,LOC-020,BRK-0036,2,4,rented,22608944,1412,16012,16012,0,2025-05-21,2025-07-30,2025-08-20T23:03:43.000Z,true,true,70,352,70,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047759,LST-0047759,LOC-063,BRK-0103,2,3,active,18895080,1559,12120,12120,0,2025-04-18,,2025-04-25T00:52:52.000Z,false,,,469,517,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047768,LST-0047768,LOC-062,BRK-0054,3,1,rented,4531280,520,8714,8714,0,2025-05-11,2025-06-25,2025-08-26T08:49:42.000Z,true,true,45,346,45,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047770,LST-0047770,LOC-032,BRK-0021,2,3,active,17643535,1105,15967,15967,0,2026-03-25,,2026-06-30T00:00:00.000Z,false,,,38,176,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047776,LST-0047776,LOC-076,BRK-0085,2,4,active,28916560,1997,14480,14480,0,2024-12-30,,2025-01-16T05:27:25.000Z,false,,,568,626,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047784,LST-0047784,LOC-064,BRK-0204,6,5,sold,70227888,3664,19167,19167,0,2025-05-14,2025-09-29,2025-06-11T15:01:47.000Z,true,true,138,422,138,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047785,LST-0047785,LOC-041,BRK-0245,3,1,active,4128344,946,4364,4364,0,2025-03-08,,2025-05-08T06:58:06.000Z,false,,,456,558,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047793,LST-0047793,LOC-061,BRK-0132,3,2,active,7452207,1449,5143,5143,0,2025-03-02,,2025-06-26T00:09:12.000Z,false,,,407,564,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047805,LST-0047805,LOC-014,BRK-0209,2,3,sold,11364944,1424,7981,7981,0,2026-01-15,2026-06-30,2026-04-14T00:34:09.000Z,true,true,166,115,166,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047817,LST-0047817,LOC-048,BRK-0116,3,4,active,26163721,1409,18569,18569,0,2025-09-07,,2026-01-25T22:24:59.000Z,false,,,194,375,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047820,LST-0047820,LOC-010,BRK-0317,3,2,paused,5864856,1032,5683,5683,0,2025-08-22,,2025-12-04T16:33:42.000Z,false,,,246,391,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047821,LST-0047821,LOC-038,BRK-0179,2,3,sold,13610390,1838,7405,7405,0,2026-02-28,2026-06-30,2026-06-30T00:00:00.000Z,true,true,122,38,122,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047822,LST-0047822,LOC-014,BRK-0150,15,4,expired,43636838,4514,9667,9667,0,2024-03-11,,2024-07-26T05:34:08.000Z,false,,,742,920,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047834,LST-0047834,LOC-037,BRK-0015,3,2,sold,7422435,1107,6705,6705,0,2024-03-08,2024-08-01,2024-05-07T03:11:05.000Z,true,true,146,822,146,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047841,LST-0047841,LOC-025,BRK-0254,5,2,active,8688114,1506,5769,5769,0,2024-04-20,,2024-05-29T19:05:12.000Z,false,,,800,880,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047847,LST-0047847,LOC-028,BRK-0045,2,3,withdrawn,19852018,1018,19501,19501,0,2025-10-02,,2025-10-22T23:24:56.000Z,false,,,289,350,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047848,LST-0047848,LOC-012,BRK-0090,1,4,withdrawn,23991482,1279,18758,18758,0,2024-02-09,,2024-02-28T19:27:34.000Z,false,,,891,951,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047853,LST-0047853,LOC-063,BRK-0167,3,3,active,17071824,1488,11473,11473,0,2024-11-27,,2025-03-29T14:12:19.000Z,false,,,496,659,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047873,LST-0047873,LOC-061,BRK-0047,12,2,paused,6822339,1383,4933,4933,0,2024-10-14,,2024-12-18T04:04:24.000Z,false,,,597,703,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047875,LST-0047875,LOC-036,BRK-0066,3,4,paused,23672355,1721,13755,13755,0,2025-04-06,,2025-05-25T20:02:50.000Z,false,,,439,529,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047891,LST-0047891,LOC-018,BRK-0111,3,2,paused,9668736,1308,7392,7392,0,2024-04-23,,2024-09-11T23:44:57.000Z,false,,,695,877,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047902,LST-0047902,LOC-031,BRK-0271,2,3,rented,10430442,1089,9578,9578,0,2025-07-05,2026-01-24,2025-08-12T13:36:26.000Z,true,true,203,360,203,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047907,LST-0047907,LOC-038,BRK-0221,2,2,active,7251972,1374,5278,5278,0,2025-06-24,,2025-09-30T13:15:03.000Z,false,,,311,450,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047916,LST-0047916,LOC-078,BRK-0255,6,4,active,23480485,2077,11305,11305,0,2026-01-09,,2026-02-26T21:23:43.000Z,false,,,162,251,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047921,LST-0047921,LOC-037,BRK-0034,2,2,paused,9944832,1689,5888,5888,0,2025-10-10,,2025-10-19T08:40:01.000Z,false,,,292,342,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047933,LST-0047933,LOC-059,BRK-0225,14,5,paused,56318430,5755,9786,9786,0,2025-08-11,,2025-09-05T08:46:02.000Z,false,,,336,402,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047951,LST-0047951,LOC-077,BRK-0052,2,1,active,4419790,995,4442,4442,0,2024-02-11,,2024-05-25T03:15:55.000Z,false,,,804,949,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047956,LST-0047956,LOC-012,BRK-0073,14,5,active,70284272,4019,17488,17488,0,2025-04-13,,2025-06-21T22:39:24.000Z,false,,,412,522,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047984,LST-0047984,LOC-016,BRK-0115,10,4,active,27042561,2067,13083,13083,0,2024-07-28,,2024-09-27T11:29:23.000Z,false,,,679,781,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047989,LST-0047989,LOC-022,BRK-0086,5,3,sold,17148768,2184,7852,7852,0,2024-08-17,2024-09-12,2024-09-20T20:30:14.000Z,true,true,26,686,26,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047993,LST-0047993,LOC-049,BRK-0316,2,2,rented,8555898,1437,5954,5954,0,2024-08-22,2024-12-19,2025-01-05T03:13:30.000Z,true,true,119,579,119,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047995,LST-0047995,LOC-061,BRK-0087,3,3,active,13404430,2126,6305,6305,0,2024-11-02,,2025-01-15T03:01:27.000Z,false,,,569,684,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0047996,LST-0047996,LOC-016,BRK-0105,14,4,expired,46288984,2632,17587,17587,0,2024-01-19,,2024-06-10T13:11:24.000Z,false,,,788,972,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048001,LST-0048001,LOC-052,BRK-0124,2,4,active,30666735,2123,14445,14445,0,2025-08-13,,2025-08-21T05:02:10.000Z,false,,,351,400,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048005,LST-0048005,LOC-049,BRK-0126,2,2,withdrawn,8629908,1491,5788,5788,0,2025-04-24,,2025-08-28T09:06:54.000Z,false,,,344,511,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048010,LST-0048010,LOC-016,BRK-0098,13,5,active,60749456,3134,19384,19384,0,2024-08-13,,2024-11-20T06:22:59.000Z,false,,,625,765,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048018,LST-0048018,LOC-037,BRK-0228,2,1,active,2100000,350,6000,6000,0,2025-06-18,,2025-09-07T12:48:25.000Z,false,,,334,456,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048036,LST-0048036,LOC-041,BRK-0014,2,2,sold,6494240,1184,5485,5485,0,2025-03-05,2025-07-22,2025-06-27T15:03:38.000Z,true,true,139,406,139,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048050,LST-0048050,LOC-070,BRK-0180,6,4,active,22517866,2549,8834,8834,0,2024-10-27,,2024-11-29T16:21:14.000Z,false,,,616,690,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048062,LST-0048062,LOC-070,BRK-0117,15,3,active,11620474,1426,8149,8149,0,2025-08-08,,2025-08-24T09:33:20.000Z,false,,,348,405,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048063,LST-0048063,LOC-012,BRK-0220,2,4,rented,20524448,1553,13216,13216,0,2026-03-28,2026-06-30,2026-04-21T00:10:08.000Z,true,true,94,108,94,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048067,LST-0048067,LOC-025,BRK-0022,1,2,active,9235920,1392,6635,6635,0,2025-08-27,,2025-09-13T13:17:51.000Z,false,,,328,386,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048070,LST-0048070,LOC-027,BRK-0221,2,4,active,23710443,2339,10137,10137,0,2025-04-27,,2025-09-11T05:42:56.000Z,false,,,330,508,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048075,LST-0048075,LOC-075,BRK-0164,2,3,active,19097529,1511,12639,12639,0,2024-04-22,,2024-08-21T17:34:46.000Z,false,,,716,878,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048083,LST-0048083,LOC-076,BRK-0257,14,4,active,39569919,2377,16647,16647,0,2024-02-15,,2024-07-03T08:41:17.000Z,false,,,765,945,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048084,LST-0048084,LOC-024,BRK-0226,15,5,active,50410512,2406,20952,20952,0,2026-02-22,,2026-03-23T06:49:12.000Z,false,,,137,207,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048088,LST-0048088,LOC-040,BRK-0273,12,4,rented,24913200,1597,15600,15600,0,2025-02-26,2025-06-06,2025-04-04T01:01:51.000Z,true,true,100,490,100,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048098,LST-0048098,LOC-020,BRK-0145,15,4,rented,43909086,3226,13611,13611,0,2024-06-13,2024-11-01,2024-07-02T22:22:19.000Z,true,true,141,766,141,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048107,LST-0048107,LOC-020,BRK-0143,2,4,paused,28263352,1436,19682,19682,0,2024-06-06,,2024-09-26T23:57:22.000Z,false,,,680,833,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048115,LST-0048115,LOC-006,BRK-0100,3,2,active,7065772,889,7948,7948,0,2024-05-28,,2024-08-03T01:14:21.000Z,false,,,734,842,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048120,LST-0048120,LOC-061,BRK-0223,2,1,sold,3806592,736,5172,5172,0,2025-05-21,2025-08-09,2025-09-09T05:04:04.000Z,true,true,80,332,80,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048121,LST-0048121,LOC-033,BRK-0037,3,2,sold,5554370,895,6206,6206,0,2025-09-11,2025-11-29,2025-10-13T09:06:47.000Z,true,true,79,298,79,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048128,LST-0048128,LOC-044,BRK-0300,1,2,active,9123576,616,14811,14811,0,2025-08-18,,2025-11-16T22:23:32.000Z,false,,,264,395,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048130,LST-0048130,LOC-006,BRK-0222,2,3,expired,10770554,1462,7367,7367,0,2025-01-27,,2025-06-12T21:36:07.000Z,false,,,421,598,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048137,LST-0048137,LOC-025,BRK-0085,2,3,paused,11363400,1475,7704,7704,0,2025-06-21,,2025-08-27T10:19:05.000Z,false,,,345,453,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048155,LST-0048155,LOC-013,BRK-0077,2,1,sold,4350300,850,5118,5118,0,2025-05-29,2025-07-28,2025-10-01T08:20:00.000Z,true,true,60,310,60,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048163,LST-0048163,LOC-069,BRK-0316,2,2,active,8291036,1469,5644,5644,0,2025-11-24,,2026-02-12T16:09:21.000Z,false,,,176,297,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048164,LST-0048164,LOC-030,BRK-0008,2,3,sold,13141952,1028,12784,12784,0,2025-12-04,2026-03-22,2026-03-19T04:04:04.000Z,true,true,108,141,108,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048166,LST-0048166,LOC-024,BRK-0134,13,4,sold,49142730,3830,12831,12831,0,2025-10-05,2026-03-29,2025-12-13T02:12:00.000Z,true,true,175,237,175,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048169,LST-0048169,LOC-067,BRK-0104,9,2,rented,7573875,475,15945,15945,0,2024-03-10,2024-04-28,2024-03-13T04:29:34.000Z,true,true,49,877,49,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
LISTING-PHY-0048173,LST-0048173,LOC-069,BRK-0162,9,1,active,2725126,554,4919,4919,0,2026-01-06,,2026-01-19T03:30:27.000Z,false,,,200,254,2026-09-17T07:59:25.037Z,propiq_gold_v1.0
